TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
1398,Magnolia grandiflora :: Southern Magnolia,47 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73446121,-122.3824
4310,Corymbia ficifolia :: Red Flowering Gum,701 Chenery St,Sidewalk: Curb side : Cutout,12,3x3,37.73446701,-122.4340095
19424,Eucalyptus lehmanni :: Bushy Yate,1000X Sloat Blvd,Median : Cutout,24,20,37.73447141,-122.4819559
1399,Magnolia grandiflora :: Southern Magnolia,54 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73447175,-122.3821996
12876,Magnolia grandiflora :: Southern Magnolia,1219 Lane St,Sidewalk: Curb side : Cutout,10,3x3,37.73447689,-122.3875621
2093,Arbutus 'Marina' :: Hybrid Strawberry Tree,1000X Bosworth St,Sidewalk: Curb side : Cutout,3,3X3,37.73447728,-122.4383226
26894,Photinia fraseri :: Photinia: Chinese photinia,1245X Lane St,Sidewalk: Curb side : Cutout,3,4,37.7344801,-122.387525
19428,Corymbia ficifolia :: Red Flowering Gum,1200X Sloat Blvd,Median : Cutout,3,20,37.73448275,-122.4841068
4313,Shrub :: Shrub,727 Chenery St,Sidewalk: Curb side : Cutout,,3X3,37.73449481,-122.4343909
185057,Calocedrus decurrens :: Incense Cedar,700x Sloat Blvd,Median : Cutout,28,Width 0ft,37.73450708,-122.480254
96661,Syagrus romanzoffianum :: Queen Palm,1400X Mendell St,Sidewalk: Curb side : Cutout,6,3x3,37.73450987,-122.3904961
15672,Tristaniopsis laurina :: Swamp Myrtle,3950X Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.73451074,-122.425699
96697,Arecastrum romanzoffianum :: Queen Palm,1599X Oakdale Ave,Sidewalk: Curb side : Cutout,12,3x3,37.73452217,-122.3903291
95064,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',4849X 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.73452783,-122.3905746
27292,Eriobotrya deflexa :: Bronze Loquat,56 Chilton Ave,Sidewalk: Curb side : Cutout,6,3X3,37.73452949,-122.4365798
12182,Ligustrum lucidum :: Glossy Privet,1447 La Salle Ave,Sidewalk: Curb side : Cutout,12,3X3,37.73453022,-122.3859953
4318,Corymbia ficifolia :: Red Flowering Gum,20X Brompton Ave,Sidewalk: Curb side : Cutout,18,3X3,37.73453072,-122.434798
15670,Tristaniopsis laurina :: Swamp Myrtle,3948 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.73453112,-122.4257456
4392,Callistemon viminalis :: Weeping Bottlebrush,25 Chilton Ave,Sidewalk: Curb side : Cutout,18,3X3,37.73453528,-122.4364745
2155,Lophostemon confertus :: Brisbane Box,1127 Bosworth St,Sidewalk: Curb side : Cutout,12,3X3,37.73454657,-122.4392099
1397,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,46 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73454874,-122.3822659
26807,Eucalyptus sideroxylon :: Red Ironbark,1487 McKinnon Ave,Sidewalk: Curb side : Cutout,18,3X3,37.7345496,-122.3870931
17387,Ceratonia siliqua :: Carob,1657 Palou Ave,Sidewalk: Curb side : Cutout,18,3x3,37.73455487,-122.3920922
251282,Callistemon viminalis :: Weeping Bottlebrush,1299x Hudson Ave,Sidewalk: Curb side : Cutout,,3x3,37.73457289,-122.3829062
251535,Corymbia ficifolia :: Red Flowering Gum,2799 Diamond St,Sidewalk: Curb side : Cutout,,3x3,37.73457694,-122.4337056
4384,Corymbia ficifolia :: Red Flowering Gum,5 Chilton Ave,Sidewalk: Curb side : Cutout,24,3X14,37.73459681,-122.4364553
5133,Ficus microcarpa :: Chinese Banyan,2796 Diamond St,Sidewalk: Curb side : Cutout,12,4x4,37.73460647,-122.4338973
28281,Magnolia grandiflora :: Southern Magnolia,48 Chilton Ave,Sidewalk: Curb side : Cutout,3,3X3,37.73461201,-122.4365505
12959,Lophostemon confertus :: Brisbane Box,56 Lippard Ave,Sidewalk: Curb side : Cutout,12,3X3,37.7346178,-122.4356608
2140,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1100X Bosworth St,Median : Cutout,18,4,37.73462174,-122.4388132
4324,Metrosideros excelsa :: New Zealand Xmas Tree,763 Chenery St,Sidewalk: Curb side : Cutout,6,3X3,37.73462712,-122.4349876
10894,Metrosideros excelsa :: New Zealand Xmas Tree,1300X Hudson Ave,Sidewalk: Curb side : Cutout,12,3X4,37.73463797,-122.382886
4307,Corymbia ficifolia :: Red Flowering Gum,2795X Diamond St,Sidewalk: Curb side : Cutout,14,4X4,37.73464617,-122.4337392
11458,Metrosideros excelsa :: New Zealand Xmas Tree,3 Jakey Ct,Sidewalk: Curb side : Cutout,12,3X3,37.73464847,-122.3843797
19417,Callistemon viminalis :: Weeping Bottlebrush,800X Sloat Blvd,Median : Cutout,3,20,37.73464891,-122.4804774
19423,Corymbia ficifolia :: Red Flowering Gum,880X Sloat Blvd,Median : Cutout,3,20,37.73464891,-122.4804774
19422,Eucalyptus lehmanni :: Bushy Yate,840X Sloat Blvd,Median : Cutout,6,20,37.73464891,-122.4804774
185060,::,10x El Mirasol Pl,Median : Cutout,0,Width 0ft,37.73465585,-122.4859574
14870,Eucalyptus sideroxylon :: Red Ironbark,1460X McKinnon Ave,Sidewalk: Curb side : Cutout,36,3X3,37.73465666,-122.3869918
97067,Pittosporum undulatum :: Victorian Box,1551 Newcomb Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73466295,-122.3888981
4314,Corymbia ficifolia :: Red Flowering Gum,730 Chenery St,Sidewalk: Curb side : Cutout,18,3X3,37.73466737,-122.4347356
12186,Ligustrum lucidum :: Glossy Privet,1455 La Salle Ave,Sidewalk: Curb side : Cutout,12,3X3,37.73467038,-122.3860749
1387,Platanus x hispanica :: Sycamore: London Plane,2 Ardath Ct,Sidewalk: Curb side : Cutout,12,3X4,37.7346793,-122.3829453
109347,Pinus canariensis :: Canary Island Pine,59x BURNSIDE AVE,Median : Yard,14,,37.73468019,-122.4381712
1393,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,30 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.7346871,-122.3825091
1392,Ginkgo biloba :: Maidenhair Tree,22 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73469783,-122.3826258
2552,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,59 Burnside Ave,Sidewalk: Curb side : Cutout,25,3X3,37.73470418,-122.4382349
26803,Eucalyptus sideroxylon :: Red Ironbark,1470 McKinnon Ave,Sidewalk: Curb side : Cutout,24,3X3,37.73470629,-122.3870791
1389,Ginkgo biloba :: Maidenhair Tree,10 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73470686,-122.3828346
19404,Cupressocyparis leylandii :: Leyland Cypress,500X Sloat Blvd,Median : Cutout,12,20,37.73470793,-122.4770695
19397,Cupressocyparis leylandii :: Leyland Cypress,300X Sloat Blvd,Median : Cutout,6,20,37.73470953,-122.4751136
22285,Pyrus calleryana :: Ornamental Pear,4800 03rd St,Sidewalk: Curb side : Cutout,5,,37.73471568,-122.3908696
206807,Cupressus macrocarpa :: Monterey Cypress,11x Saint Francis Blvd,Median : Yard,12,,37.73471955,-122.4711711
19416,Callistemon viminalis :: Weeping Bottlebrush,700X Sloat Blvd,Median : Cutout,3,20,37.7347217,-122.4786803
12188,Ligustrum lucidum :: Glossy Privet,1457 La Salle Ave,Sidewalk: Curb side : Cutout,12,3X3,37.73472679,-122.3861067
15668,Tristaniopsis laurina :: Swamp Myrtle,3934 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.73472878,-122.4254814
4332,Corymbia ficifolia :: Red Flowering Gum,5X Chilton Ave,Sidewalk: Curb side : Cutout,18,3X3,37.73473515,-122.4364303
2158,Lophostemon confertus :: Brisbane Box,1167 Bosworth St,Sidewalk: Curb side : Cutout,6,3X3,37.73473604,-122.4397687
19410,Eucalyptus lehmanni :: Bushy Yate,600X Sloat Blvd,Median : Cutout,30,20,37.73474932,-122.4778972
251248,Corymbia ficifolia :: Red Flowering Gum,829 Chenery St,Sidewalk: Curb side : Cutout,,3x3,37.73477716,-122.4360662
15667,Tristaniopsis laurina :: Swamp Myrtle,3932 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.7347788,-122.4254275
800,Acacia spp :: Acacia Spp,2801X 37th Ave,Sidewalk: Curb side : Cutout,12,3,37.73478139,-122.4945479
12189,Tristaniopsis laurina :: Swamp Myrtle,1463 La Salle Ave,Sidewalk: Curb side : Cutout,2,,37.73478293,-122.3861559
2550,Tristaniopsis laurina :: Swamp Myrtle,50 Burnside Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7347831,-122.4383647
10607,Metrosideros excelsa :: New Zealand Xmas Tree,22 Hawkins Ln,Sidewalk: Curb side : Cutout,10,3X3,37.73478604,-122.3836456
24130,Melaleuca quinquenervia :: Cajeput,101X Whitney Young Cir,Sidewalk: Curb side : Cutout,12,3x3,37.73479042,-122.3848945
19401,Eucalyptus lehmanni :: Bushy Yate,400X Sloat Blvd,Median : Cutout,24,20,37.73479383,-122.4761118
12957,Corymbia ficifolia :: Red Flowering Gum,829X Chenery St,Sidewalk: Curb side : Cutout,24,3X3,37.73480636,-122.436049
4386,Corymbia ficifolia :: Red Flowering Gum,10X Chilton Ave,Sidewalk: Curb side : Cutout,18,3x3,37.73481319,-122.4365192
19392,Eucalyptus lehmanni :: Bushy Yate,200X Sloat Blvd,Median : Cutout,6,20,37.73482271,-122.4741857
761,Acacia spp :: Acacia Spp,2801X 36th Ave,Sidewalk: Curb side : Cutout,18,3,37.73482673,-122.4934914
4330,Corymbia ficifolia :: Red Flowering Gum,831 Chenery St,Sidewalk: Curb side : Cutout,12,3X3,37.73483497,-122.4361285
4331,Arbutus 'Marina' :: Hybrid Strawberry Tree,845 Chenery St,Sidewalk: Curb side : Cutout,3,3x3,37.73484728,-122.4362933
19385,Eucalyptus lehmanni :: Bushy Yate,100X Sloat Blvd,Median : Cutout,30,20,37.73484837,-122.4732738
17388,Magnolia grandiflora :: Southern Magnolia,1674 Palou Ave,Sidewalk: Curb side : Cutout,3,3X3,37.73486076,-122.3922909
27166,Lagerstroemia indica :: Crape Myrtle,1950 Silver Ave,Sidewalk: Curb side : Cutout,5,2X3,37.73487157,-122.4014214
3775,Platanus x hispanica :: Sycamore: London Plane,6 Carpenter Ct,Sidewalk: Curb side : Cutout,6,3X3,37.73487828,-122.3848431
24021,Lophostemon confertus :: Brisbane Box,21 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73488361,-122.3820412
12955,Corymbia ficifolia :: Red Flowering Gum,814X Chenery St,Sidewalk: Curb side : Cutout,19,3X3,37.73488756,-122.4358055
24025,Lophostemon confertus :: Brisbane Box,27 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73489019,-122.3821235
211594,Pittosporum undulatum :: Victorian Box,500x Saint Francis Blvd,Median : Yard,22,,37.73489474,-122.465807
5132,Corymbia ficifolia :: Red Flowering Gum,2787 Diamond St,Sidewalk: Curb side : Cutout,55,5X5,37.73492869,-122.4336371
4329,Corymbia ficifolia :: Red Flowering Gum,828 Chenery St,Sidewalk: Curb side : Cutout,22,3X3,37.73493264,-122.4361343
211638,Pittosporum undulatum :: Victorian Box,605x Saint Francis Blvd,Median : Yard,12,,37.73493557,-122.4652448
24042,Lophostemon confertus :: Brisbane Box,69 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73493644,-122.3827028
186969,Cedrus deodara :: Deodar Cedar,2550x Yorba St,Median : Cutout,1,Width 0ft,37.73493794,-122.4936276
24047,Lophostemon confertus :: Brisbane Box,81 Westbrook Ct,Sidewalk: Curb side : Cutout,6,3X3,37.7349496,-122.3828676
185070,Cedrus deodara :: Deodar Cedar,2550x Yorba St,Median : Cutout,1,Width 0ft,37.73495197,-122.494168
21500,Cupressus macrocarpa :: Monterey Cypress,2800X Sunset Blvd,Sidewalk: Curb side : Cutout,36,60,37.7349627,-122.4940972
217779,Corymbia ficifolia :: Red Flowering Gum,498x West Portal Ave,Median : Cutout,25,Width 4ft,37.73496621,-122.4716951
15665,Tristaniopsis laurina :: Swamp Myrtle,3917 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.73497154,-122.4249696
21511,Cupressus macrocarpa :: Monterey Cypress,2801X Sunset Blvd,Sidewalk: Curb side : Cutout,48,40,37.73497427,-122.4937667
27648,Chamaerops humilis :: Mediterranean Fan Palm,2400 Sloat Blvd,Median : Cutout,12,4X4,37.73497801,-122.5000487
15666,Tristaniopsis laurina :: Swamp Myrtle,3926 Mission St,Sidewalk: Curb side : Cutout,3,3x3,37.73497944,-122.4252465
2549,Pyrus calleryana :: Ornamental Pear,30 Burnside Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73498031,-122.438293
24019,Lophostemon confertus :: Brisbane Box,6 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73500277,-122.3818051
4363,Pyrus kawakamii :: Evergreen Pear,16X Burnside Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73501526,-122.4381181
4336,Callistemon viminalis :: Weeping Bottlebrush,870 Chenery St,Sidewalk: Curb side : Cutout,18,3X3,37.73501846,-122.4367569
24027,Lophostemon confertus :: Brisbane Box,34 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73503415,-122.382198
211599,Pittosporum undulatum :: Victorian Box,500x Saint Francis Blvd,Median : Yard,17,,37.73503761,-122.4654769
211630,Pittosporum undulatum :: Victorian Box,605x Saint Francis Blvd,Median : Yard,28,,37.73505689,-122.4646757
24039,Lophostemon confertus :: Brisbane Box,66 Westbrook Ct,Sidewalk: Curb side : Cutout,6,3X4,37.73507016,-122.3826491
4339,Pyrus kawakamii :: Evergreen Pear,901 Chenery St,Sidewalk: Curb side : Cutout,3,3X3,37.73507412,-122.4373653
24043,Maytenus boaria :: Mayten,70 Westbrook Ct,Sidewalk: Curb side : Cutout,12,3X4,37.73507458,-122.3827044
24054,Lophostemon confertus :: Brisbane Box,94 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73507541,-122.3830876
24044,Lophostemon confertus :: Brisbane Box,74 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73507911,-122.3827611
24048,Lophostemon confertus :: Brisbane Box,82 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73508806,-122.3828732
24049,Lophostemon confertus :: Brisbane Box,86 Westbrook Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73509259,-122.3829299
24050,Lophostemon confertus :: Brisbane Box,90 Westbrook Ct,Sidewalk: Curb side : Cutout,6,3X4,37.73509712,-122.3829867
2548,Pyrus calleryana :: Ornamental Pear,26 Burnside Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73509746,-122.4382522
26013,Metrosideros excelsa :: New Zealand Xmas Tree,1624 Oakdale Ave,Sidewalk: Curb side : Cutout,3,3X3,37.73511676,-122.3909356
101437,Corymbia ficifolia :: Red Flowering Gum,31X College Ave,Front Yard : Yard,,,37.73512511,-122.4275102
12953,Platanus x hispanica :: Sycamore: London Plane,6 Lindsay Cir,Sidewalk: Curb side : Cutout,6,3X3,37.73513944,-122.3855031
27593,Quercus suber :: Cork Oak,2200X San Bruno Ave,Sidewalk: Curb side : Cutout,12,3X3,37.73513947,-122.4073326
12950,Metrosideros excelsa :: New Zealand Xmas Tree,2 Lindsay Cir,Sidewalk: Curb side : Cutout,3,3X3,37.73514038,-122.3857172
97060,Lophostemon confertus :: Brisbane Box,1599X Newcomb Ave,Sidewalk: Curb side : Cutout,5,3x3,37.7351486,-122.3897551
10616,Metrosideros excelsa :: New Zealand Xmas Tree,54 Hawkins Ln,Sidewalk: Curb side : Cutout,40,3X3,37.73516436,-122.3841416
12201,Ligustrum lucidum :: Glossy Privet,1485 La Salle Ave,Sidewalk: Curb side : Cutout,7,3X3,37.73516595,-122.3865805
12954,Platanus x hispanica :: Sycamore: London Plane,8 Lindsay Cir,Sidewalk: Curb side : Cutout,6,3X3,37.73516698,-122.3854748
12949,Platanus x hispanica :: Sycamore: London Plane,1 Lindsay Cir,Sidewalk: Curb side : Cutout,6,3X3,37.73518133,-122.3857019
2547,Pyrus calleryana :: Ornamental Pear,20 Burnside Ave,Sidewalk: Curb side : Cutout,3,3x3,37.73518925,-122.4382236
5129,Metrosideros excelsa :: New Zealand Xmas Tree,2775 Diamond St,Sidewalk: Curb side : Cutout,10,3X3,37.73520158,-122.4337483
5127,Ficus microcarpa :: Chinese Banyan,2764 Diamond St,Sidewalk: Curb side : Cutout,15,3X3,37.735202,-122.4338854
27649,Chamaerops humilis :: Mediterranean Fan Palm,2500 Sloat Blvd,Median : Cutout,12,4X4,37.7352483,-122.5012485
12951,Platanus x hispanica :: Sycamore: London Plane,5 Lindsay Cir,Sidewalk: Curb side : Cutout,6,3X3,37.73525477,-122.3855198
4348,Corymbia ficifolia :: Red Flowering Gum,924 Chenery St,Sidewalk: Curb side : Cutout,18,3X3,37.73527333,-122.4374826
4349,Corymbia ficifolia :: Red Flowering Gum,925 Chenery St,Sidewalk: Curb side : Cutout,12,3X3,37.73527638,-122.4377935
228078,Lophostemon confertus :: Brisbane Box,200x College Ave,Median : Yard,5,Width 10ft,37.73527966,-122.4245442
5125,Olea europaea :: Olive Tree,2741 Diamond St,Sidewalk: Curb side : Cutout,6,3X3,37.73528447,-122.4338017
169607,Eucalyptus globulus :: Blue Gum,118 Saint Mary's Ave,Sidewalk: Property side : Yard,0,Width 3ft,37.73528881,-122.4287566
211215,Pinus radiata :: Monterey Pine,25x Portola Dr,Median : Cutout,22,Width 3ft,37.73537298,-122.4710861
15661,Schinus molle :: California Pepper,3900 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.73539094,-122.4248004
200518,Acacia melanoxylon :: Blackwood Acacia,1400x La Salle Ave,Median : Cutout,18,Width 0ft,37.73543013,-122.3868
4362,Schinus molle :: California Pepper,951 Chenery St,Sidewalk: Curb side : Cutout,12,3X3,37.73543654,-122.4383364
22272,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,4720 03rd St,Sidewalk: Curb side : Cutout,6,3x3,37.73543664,-122.3908565
5124,Corymbia ficifolia :: Red Flowering Gum,2740 Diamond St,Sidewalk: Curb side : Cutout,65,3X3,37.73543745,-122.4340693
12213,Ligustrum lucidum :: Glossy Privet,1503 La Salle Ave,Sidewalk: Curb side : Cutout,12,3X3,37.73546023,-122.3870527
10708,Magnolia grandiflora :: Southern Magnolia,15 Hillview Ct,Sidewalk: Curb side : Cutout,6,3X3,37.73546325,-122.3847794
27651,Chamaerops humilis :: Mediterranean Fan Palm,2700 Sloat Blvd,Median : Cutout,12,4X4,37.73546591,-122.5032499
22270,Lophostemon confertus :: Brisbane Box,4704 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.73546996,-122.3906135
27653,Chamaerops humilis :: Mediterranean Fan Palm,2900X Sloat Blvd,Median : Cutout,12,4X4,37.73549185,-122.5054779
29356,Arbutus unedo :: Strawberry Tree,1600X Portola Dr,Median : Cutout,3,3X3,37.73549591,-122.4707695
4365,Metrosideros excelsa :: New Zealand Xmas Tree,963 Chenery St,Sidewalk: Curb side : Cutout,18,3x3,37.73550495,-122.4384789
10709,Metrosideros excelsa :: New Zealand Xmas Tree,16 Hillview Ct,Sidewalk: Curb side : Cutout,30,3X3,37.73550665,-122.38503
95294,Lophostemon confertus :: Brisbane Box,4702 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.7355492,-122.3906599
4367,Pinus canariensis :: Canary Island Pine,973 Chenery St,Sidewalk: Curb side : Cutout,24,3X3,37.73556084,-122.4386388
5123,Lophostemon confertus :: Brisbane Box,2738 Diamond St,Sidewalk: Curb side : Cutout,35,3X3,37.73558225,-122.4341564
10707,Metrosideros excelsa :: New Zealand Xmas Tree,12 Hillview Ct,Sidewalk: Curb side : Cutout,30,3X3,37.73559754,-122.3848715
3784,Corymbia ficifolia :: Red Flowering Gum,35 Cashmere St,Sidewalk: Curb side : Cutout,3,3X4,37.73561319,-122.3825441
27650,Chamaerops humilis :: Mediterranean Fan Palm,2650 Sloat Blvd,Median : Cutout,12,4X4,37.73562583,-122.502601
27652,Chamaerops humilis :: Mediterranean Fan Palm,2830 Sloat Blvd,Median : Cutout,12,4X4,37.7356291,-122.5045407
27654,Chamaerops humilis :: Mediterranean Fan Palm,2968 Sloat Blvd,Median : Cutout,12,4X4,37.73563921,-122.5058405
5122,Lophostemon confertus :: Brisbane Box,2734 Diamond St,Sidewalk: Curb side : Cutout,20,3X3,37.73564638,-122.434205
29642,Cercis occidentalis :: Western Redbud,1500X La Salle Ave,Median : Cutout,3,12x31,37.73565132,-122.3871835
5118,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2721 Diamond St,Sidewalk: Curb side : Cutout,45,4X4,37.73566411,-122.434068
3790,Corymbia ficifolia :: Red Flowering Gum,65 Cashmere St,Sidewalk: Curb side : Cutout,18,3X4,37.73566997,-122.3829405
3793,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,75 Cashmere St,Sidewalk: Curb side : Cutout,18,3X3,37.73567859,-122.3830716
3794,Eucalyptus Spp :: Eucalyptus,85 Cashmere St,Sidewalk: Curb side : Cutout,18,3X4,37.73568669,-122.3832104
5121,Corymbia ficifolia :: Red Flowering Gum,2730 Diamond St,Sidewalk: Curb side : Cutout,28,4X4,37.73568713,-122.4342416
4372,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1007 Chenery St,Sidewalk: Curb side : Cutout,17,3X3,37.73569779,-122.4391256
5114,Metrosideros excelsa :: New Zealand Xmas Tree,2713 Diamond St,Sidewalk: Curb side : Cutout,65,4X4,37.73574285,-122.4341277
5116,Corymbia ficifolia :: Red Flowering Gum,2720 Diamond St,Sidewalk: Curb side : Cutout,32,4X4,37.73578875,-122.434327
29657,Prunus spp :: Cherry,299X Cashmere St,Median : Cutout,3,3x3,37.7357932,-122.383894
18658,Pyrus calleryana 'Bradford' :: Ornamental Pear: Bradford,7 Richards Ct,Sidewalk: Curb side : Cutout,12,3x3,37.73580189,-122.3859554
173733,Cupressus macrocarpa :: Monterey Cypress,14 Richland Ave,Side Yard : Yard,,3x3,37.73581233,-122.4265398
196952,Pyrus calleryana :: Ornamental Pear,7 Richards Cir,Sidewalk: Curb side : Cutout,15,Width 3ft,37.73581506,-122.3860277
210208,Melaleuca styphelliodes :: Paperbark Tree,198x San Anselmo Ave,Median : Yard,20,,37.7358519,-122.4646382
12223,Tristaniopsis laurina :: Swamp Myrtle,1547 La Salle Ave,Sidewalk: Curb side : Cutout,6,3X3,37.73585621,-122.3877448
13318,Olea europaea :: Olive Tree,11 Mabrey Ct,Sidewalk: Curb side : Cutout,12,3X3,37.73585757,-122.3854119
5120,Corymbia ficifolia :: Red Flowering Gum,2725 Diamond St,Sidewalk: Curb side : Cutout,135,5X5,37.73585784,-122.4341776
4373,Metrosideros excelsa :: New Zealand Xmas Tree,1030 Chenery St,Sidewalk: Curb side : Cutout,18,3x3,37.73585886,-122.439406
5112,Callistemon citrinus :: Lemon Bottlebrush,2711 Diamond St,Sidewalk: Curb side : Cutout,14,4X4,37.73586802,-122.4342136
113535,Pinus radiata :: Monterey Pine,100X CASHMERE ST,Median : Yard,3,,37.7358687,-122.3834683
6117,Eucalyptus sideroxylon :: Red Ironbark,199X Elk St,Sidewalk: Curb side : Cutout,12,3X3,37.73587306,-122.4396366
